tic,predicted_return,trade_date
PHM,0.047465574,19961202
RYAN,0.048225834,19961202
SKY,0.061237233,19961202
SSP,0.049513063,19961202
TGNA,0.047343594,19961202
TRW.1,0.051649401,19961202
WHR,0.044957914,19961202
ADM,0.061260405,19961202
BF.B,0.033802587,19961202
DF,0.053341724,19961202
EL,0.048297078,19961202
G.1,0.037420292,19961202
GIS,0.04151201,19961202
OAT.,0.032000118,19961202
PAS,0.035622766,19961202
PEP,0.101608368,19961202
PHB.1,0.031268007,19961202
UST.1,0.07923498,19961202
WWY,0.031754408,19961202
ABC,0.079118106,19961202
CELG,0.080820097,19961202
CMX.1,0.088571779,19961202
ESRX,0.081349569,19961202
HOLX,0.080583964,19961202
HUM,0.147667136,19961202
IMNX,0.126214015,19961202
LH,0.190800756,19961202
PHA.1,0.10291041,19961202
PRGO,0.142329095,19961202
SYK,0.108207045,19961202
UHS,0.123480533,19961202
UNH,0.146547374,19961202
WLP.1,0.084887752,19961202
AHM.1,0.049623865,19961202
BBI.2,0.038528424,19961202
BRK.B,0.163698549,19961202
CB,0.038528424,19961202
CBH.1,0.038528424,19961202
CINF,0.038528424,19961202
ETFC,0.039428667,19961202
FHN,0.038528424,19961202
FITB,0.038528424,19961202
GDW,0.042023213,19961202
GRN.1,0.038528424,19961202
GWF.,0.046140154,19961202
HIG,0.044407391,19961202
JP.1,0.038528424,19961202
L,0.038539501,19961202
MI.1,0.038528424,19961202
MTB,0.038528424,19961202
MTG,0.038528424,19961202
NFB,0.038528424,19961202
NTRS,0.038528424,19961202
OK.2,0.038528424,19961202
PCL,0.042023213,19961202
PVN.2,0.038528424,19961202
RE,0.038528424,19961202
RF,0.038528424,19961202
RJF,0.045343473,19961202
SAF,0.038528424,19961202
SPGI,0.039113039,19961202
STT,0.038528424,19961202
SUB.2,0.038528424,19961202
USB,0.038528424,19961202
USB.1,0.038528424,19961202
USH.1,0.039111372,19961202
XL,0.038528424,19961202
ZION,0.038528424,19961202
AABA,0.30791185,19961202
ACS,0.120986342,19961202
ADBE,0.101831076,19961202
AMH.1,0.099545726,19961202
ASND.1,0.145966312,19961202
COMS,0.141195273,19961202
CTXS,0.316203294,19961202
EA,0.119648873,19961202
IAC,0.119379654,19961202
MERQ,0.126665104,19961202
NOVL,0.14593815,19961202
NTAP,0.128032501,19961202
PAYX,0.137394835,19961202
RATL,0.1019342,19961202
SANM,0.123616647,19961202
SAPE,0.123178176,19961202
SLR,0.105134089,19961202
SNDK,0.127483633,19961202
VIAV,0.115474343,19961202
VRTS.1,0.159049464,19961202
VTSS,0.096873959,19961202
CTL,0.041766626,19961202
FRO.1,0.055133636,19961202
NYN,0.055054064,19961202
AEE,0.030158407,19961202
CEG,0.027855598,19961202
DUK,0.034667918,19961202
ED,0.037739238,19961202
ETR,0.036041795,19961202
NEE,0.024854292,19961202
NMK,0.034544111,19961202
PGN3,0.036938303,19961202
UCM.2,0.033742358,19961202
HST,0.068978484,19961202
MAC,0.02425941,19961202
REG,0.021639274,19961202
SPG,0.024747781,19961202
APA,0.113977204,19970303
APC,0.125500799,19970303
BR.2,0.169818045,19970303
CHK,0.081204061,19970303
COG,0.084796554,19970303
DNR,0.112353383,19970303
DVN,0.157018888,19970303
HP,0.071242832,19970303
NFX,0.259034149,19970303
ORX,0.09868372,19970303
PXD,0.114766214,19970303
RRC,0.086634651,19970303
ABX,0.050475182,19970303
AKS,0.043238509,19970303
AR.2,0.06253663,19970303
ARG,0.045531398,19970303
BLL,0.059866023,19970303
EMN,0.043156388,19970303
LPX,0.056390853,19970303
MEA.1,0.056965539,19970303
MLM,0.057233809,19970303
MWV,0.047066899,19970303
SIAL,0.071420427,19970303
WRK,0.052542878,19970303
APCC.,0.068907554,19970303
BCO,0.046251564,19970303
BNSSA,0.045591541,19970303
CSE.3,0.048013066,19970303
DNB,0.058501764,19970303
FLS,0.073161196,19970303
GWW,0.046140708,19970303
HON.Z,0.045471315,19970303
IK,0.099925967,19970303
IR,0.045382329,19970303
JH,0.054430053,19970303
NEC,0.073922125,19970303
NSC,0.093167811,19970303
NSI.1,0.045581593,19970303
ROP,0.048325745,19970303
RRD,0.048281892,19970303
SNA,0.054177537,19970303
SPXC,0.047307813,19970303
TKR,0.045490787,19970303
TXT,0.055919429,19970303
ANF,0.318263506,19970303
C.3,0.051322027,19970303
CMCSA,0.05976526,19970303
CTB,0.051387438,19970303
DLTR,0.071957622,19970303
F,0.0605072,19970303
FLTWQ,0.058453205,19970303
GHC,0.054713504,19970303
GPC,0.045865373,19970303
HAS,0.047907439,19970303
HOG,0.047920854,19970303
HRB,0.076608848,19970303
HTMXQ,0.051555213,19970303
KATE,0.04766892,19970303
KWP,0.058503181,19970303
LB,0.048363424,19970303
MAT,0.047374585,19970303
MDP,0.064997014,19970303
SKY,0.062879719,19970303
SSP,0.049291049,19970303
TMC,0.049613876,19970303
TRW.1,0.050697712,19970303
URBN,0.053669741,19970303
WEN.2,0.046235021,19970303
WHR,0.046486312,19970303
AVP,0.08417905,19970303
BF.B,0.035465201,19970303
CL,0.032906052,19970303
CLX,0.032664545,19970303
EL,0.049403405,19970303
G.1,0.031588932,19970303
GIS,0.094091271,19970303
K,0.033244292,19970303
KO,0.042788149,19970303
RAL.,0.040449164,19970303
UST.1,0.076596279,19970303
WWY,0.032826918,19970303
AMGN,0.100291979,19970303
AZA.1,0.084878907,19970303
BDX,0.075244663,19970303
CELG,0.083130792,19970303
CVH,0.172618095,19970303
DGX,0.239866515,19970303
ESRX,0.081719365,19970303
HOLX,0.07324866,19970303
HSIC,0.100038526,19970303
HUM,0.121053259,19970303
IDXX,0.076267194,19970303
IMNX,0.132104134,19970303
MEDI,0.083758029,19970303
UNH,0.11071942,19970303
WLP.1,0.099602653,19970303
AFL,0.067756131,19970303
AIG,0.047351136,19970303
AJG,0.074647015,19970303
AVATQ,0.137000153,19970303
BAC,0.049509721,19970303
BEN,0.080143661,19970303
CBH.1,0.048723044,19970303
CNA,0.042186589,19970303
FMCC,0.098456722,19970303
GWF.,0.068103068,19970303
HIG,0.081015201,19970303
KRB,0.07796296,19970303
MTL.3,0.052033807,19970303
OK.2,0.041500981,19970303
PCL,0.118743185,19970303
PMI.2,0.047813669,19970303
RE,0.054562355,19970303
RJF,0.055595601,19970303
SCHW,0.060121262,19970303
SPGI,0.053583921,19970303
WAMUQ,0.067488261,19970303
AAPL,0.088968796,19970303
ADBE,0.098001886,19970303
ASND.1,0.099874617,19970303
BAY.3,0.085757266,19970303
CMVT,0.101232232,19970303
CTXS,0.297436397,19970303
EA,0.113689152,19970303
JBL,0.088822235,19970303
MERQ,0.107138014,19970303
NOVL,0.088431034,19970303
PAYX,0.1180657,19970303
PSFT.,0.09340469,19970303
QLGC,0.087731484,19970303
RATL,0.151548403,19970303
SANM,0.117379337,19970303
SAPE,0.11158295,19970303
SLR,0.086384695,19970303
SNDK,0.106481237,19970303
VIAV,0.108457899,19970303
VRTS.1,0.160435537,19970303
VTSS,0.214689192,19970303
AT.2,0.046738468,19970303
FRO.1,0.048817518,19970303
NYN,0.065364332,19970303
DUK,0.029302569,19970303
ED,0.019696177,19970303
EFU.1,0.040542244,19970303
NCE.1,0.020214011,19970303
PCG,0.022111685,19970303
PEG,0.020372838,19970303
PGL.1,0.031520748,19970303
PGN3,0.024129371,19970303
UCM.2,0.02334262,19970303
HCN,0.024893279,19970303
IRM,0.054960814,19970303
PSA,0.023671957,19970303
SPG,0.026181753,19970303
WY,0.027584834,19970303
APA,0.080509869,19970602
CHK,0.0910388,19970602
COG,0.129882612,19970602
DO,0.099284251,19970602
DVN,0.158878517,19970602
HP,0.084232775,19970602
NFX,0.081731608,19970602
ORX,0.080290375,19970602
PXD,0.077428244,19970602
RRC,0.156645896,19970602
SXCL,0.104853021,19970602
ABX,0.049063812,19970602
AKS,0.061349874,19970602
AL.1,0.037402721,19970602
ALB,0.069084982,19970602
DD,0.032197579,19970602
HPC,0.0435873,19970602
PDG,0.045278207,19970602
PX,0.04900001,19970602
RLM.1,0.034126156,19970602
SIAL,0.032497019,19970602
WLL.1,0.034069929,19970602
X,0.064659279,19970602
AME,0.041943131,19970602
AW,0.058283578,19970602
BGG,0.07043236,19970602
CAT,0.04248512,19970602
DLX,0.060179971,19970602
FLS,0.069328136,19970602
GR,0.047717826,19970602
GWW,0.045090368,19970602
IKN,0.042540337,19970602
ITW,0.04914042,19970602
PH,0.048220862,19970602
PNR,0.041831632,19970602
RTN,0.042843626,19970602
RYC.,0.050216553,19970602
SNA,0.052983453,19970602
TKR,0.048597253,19970602
TXT,0.059123375,19970602
ZRN,0.041896721,19970602
BBY,0.052513325,19970602
BSET,0.054417474,19970602
C.3,0.053773473,19970602
CMCSA,0.053581165,19970602
DJ,0.054620841,19970602
DRI,0.054127229,19970602
FLTWQ,0.062791409,19970602
GOSHA,0.060044812,19970602
GPS,0.066195122,19970602
HAS,0.051769422,19970602
IPG,0.051637565,19970602
KATE,0.051854393,19970602
KRI,0.060327288,19970602
KWP,0.05359462,19970602
LB,0.057867026,19970602
LUB,0.054454123,19970602
MDP,0.055261596,19970602
ROST,0.059749679,19970602
RYAN,0.055782297,19970602
SKY,0.067371596,19970602
SPW.2,0.053440348,19970602
TJX,0.086752798,19970602
TMC,0.053782194,19970602
URBN,0.056415953,19970602
WHR,0.052045221,19970602
BRNO20,0.032522382,19970602
CLX,0.032509784,19970602
CPB,0.033579483,19970602
EL,0.04289938,19970602
GIS,0.038485167,19970602
NGH.2,0.032863853,19970602
PAS,0.033765751,19970602
PEP,0.034401775,19970602
RAL.,0.032409795,19970602
UST.1,0.062492195,19970602
WWY,0.03267995,19970602
ABC,0.110124954,19970602
AZA.1,0.104595842,19970602
CELG,0.1120711,19970602
CVH,0.070195206,19970602
DGX,0.098985069,19970602
FSH.2,0.070983526,19970602
HOLX,0.075528631,19970602
HUM,0.113038211,19970602
MEDI,0.109747076,19970602
MIL.2,0.13927981,19970602
REGN,0.08552767,19970602
STJ,0.08563139,19970602
UNH,0.083990787,19970602
WAT,0.072643511,19970602
AON,0.044415935,19970602
BRK.B,0.122132555,19970602
CB,0.038216666,19970602
CBH.1,0.038216666,19970602
CINF,0.041236133,19970602
CNA,0.039061137,19970602
FG.1,0.037747867,19970602
LEHMQ,0.040751151,19970602
LNC,0.041236133,19970602
MTG,0.038216666,19970602
OK.2,0.038216666,19970602
RE,0.038216666,19970602
RJF,0.044694152,19970602
SAF,0.037747867,19970602
SNV,0.038216666,19970602
TROW,0.038216666,19970602
XL,0.038216666,19970602
ZION,0.044863281,19970602
AABA,0.10832177,19970602
AAPL,0.111375024,19970602
ADBE,0.106691766,19970602
ASND.1,0.188211126,19970602
CMVT,0.129269643,19970602
CTXS,0.216052411,19970602
JBL,0.107961474,19970602
LLTC,0.106194973,19970602
MFE,0.137374567,19970602
PAYX,0.119853049,19970602
QCOM,0.105351567,19970602
RATL,0.139376209,19970602
SANM,0.137880857,19970602
SAPE,0.177483822,19970602
SLR,0.117890052,19970602
SNDK,0.125882426,19970602
SNPS,0.100026172,19970602
VRTS.1,0.15370559,19970602
VTSS,0.197580088,19970602
XLNX,0.115158019,19970602
BLS,0.051337445,19970602
GTE.1,0.049808876,19970602
T.2,0.037779113,19970602
CSR.1,0.037240784,19970602
D2,0.049584176,19970602
DUK,0.026355442,19970602
ENRNQ,0.045299812,19970602
GAS.2,0.025275939,19970602
PPL,0.031311037,19970602
SRE,0.027871321,19970602
STR,0.023470117,19970602
XEL,0.022681388,19970602
IRM,0.05487132,19970602
MAC,0.024451331,19970602
PCH,0.024172813,19970602
UDR,0.026344329,19970602
WY,0.037589912,19970602
APA,0.02874254,19970902
BR.2,0.066010832,19970902
DO,0.057320218,19970902
DVN,0.065055707,19970902
ESV,0.103746951,19970902
HP,0.071448833,19970902
NE,0.028243744,19970902
NFX,0.059658856,19970902
OXY,0.045413076,19970902
RRC,0.065346016,19970902
SFS.1,0.032628808,19970902
APD,0.042778636,19970902
AS.,0.032723451,19970902
AVY,0.035481234,19970902
CYM.1,0.036350982,19970902
ECL,0.040943163,19970902
HPC,0.040629058,19970902
NLC.2,0.044820879,19970902
PPG,0.039152818,19970902
PX,0.041310069,19970902
ROH,0.033182432,19970902
SEE,0.058641276,19970902
SHW,0.032825441,19970902
ANV.1,0.046353808,19970902
AOS,0.073949959,19970902
AW,0.053806889,19970902
CAT,0.050558559,19970902
CSE.3,0.053829082,19970902
DE,0.048969426,19970902
DLX,0.053074329,19970902
DOV,0.044768419,19970902
FLS,0.085276839,19970902
GR,0.045571093,19970902
GWW,0.044044934,19970902
MTW,0.060731321,19970902
NSI.1,0.050165472,19970902
PH,0.047861717,19970902
ROP,0.082009544,19970902
RYC.,0.047954573,19970902
SNA,0.05643198,19970902
USG,0.048394801,19970902
BBY,0.050713068,19970902
BWA,0.044970644,19970902
C.3,0.047296225,19970902
DJ,0.045263112,19970902
FDO,0.04819382,19970902
FLTWQ,0.054192608,19970902
GPC,0.045401255,19970902
GPS,0.043982649,19970902
HOT,0.09211957,19970902
IPG,0.045129078,19970902
JOSEA,0.064889583,19970902
KATE,0.044673198,19970902
KWP,0.052022942,19970902
LB,0.043544451,19970902
LUB,0.048676579,19970902
MDP,0.048217788,19970902
ODP,0.047303965,19970902
RBD,0.0449805,19970902
RL,0.049949413,19970902
ROST,0.048853187,19970902
RYAN,0.051112185,19970902
SKY,0.057083793,19970902
SRR,0.043645131,19970902
TJX,0.04694928,19970902
URBN,0.044013841,19970902
WEN.2,0.045289149,19970902
AVP,0.034994713,19970902
BF.B,0.034839377,19970902
CLX,0.033613338,19970902
EL,0.042735427,19970902
G.1,0.036282998,19970902
GIS,0.033595523,19970902
KO,0.038971442,19970902
NGH.2,0.032609591,19970902
PEP,0.035385404,19970902
PHB.1,0.034708159,19970902
UST.1,0.043703781,19970902
WWY,0.033397264,19970902
ABC,0.072416106,19970902
AMGN,0.074899512,19970902
AZA.1,0.094481268,19970902
BAX,0.059874306,19970902
CEPH,0.086878504,19970902
CVH,0.091985348,19970902
DGX,0.08845512,19970902
HUM,0.094246856,19970902
LLY,0.164426745,19970902
MEDI,0.101010748,19970902
MKG,0.058350092,19970902
REGN,0.073983135,19970902
TMO,0.082016725,19970902
UNH,0.063015689,19970902
AGC.1,0.048187575,19970902
ALL,0.036940523,19970902
AVATQ,0.059016419,19970902
BRK.B,0.155410664,19970902
CB,0.039844502,19970902
CINF,0.042959821,19970902
CNA,0.040324899,19970902
FITB,0.039844502,19970902
GRN.1,0.036940523,19970902
JPM,0.036990391,19970902
LNC,0.052097976,19970902
MTB,0.036990391,19970902
OK.2,0.039844502,19970902
RE,0.036940523,19970902
RJF,0.039844502,19970902
SAF,0.040055842,19970902
SUB.2,0.036990391,19970902
XL,0.042518547,19970902
AABA,0.182624716,19970902
ADBE,0.097802252,19970902
CE.2,0.091789132,19970902
CIEN,0.122076057,19970902
CMVT,0.101580535,19970902
CTXS,0.113933094,19970902
LLTC,0.109355229,19970902
MERQ,0.092850573,19970902
MFE,0.091540111,19970902
MSFT,0.099989792,19970902
QRVO,0.16912996,19970902
RATL,0.118577803,19970902
SANM,0.111025293,19970902
SAPE,0.146557712,19970902
SEBL,0.100053631,19970902
SLR,0.098479092,19970902
SNDK,0.1140867,19970902
VIAV,0.094318345,19970902
VRTS.1,0.091258419,19970902
VTSS,0.145156247,19970902
XLNX,0.093888275,19970902
BLS,0.010584556,19970902
CTL,0.028047827,19970902
VZ,0.026994256,19970902
AEE,0.015386621,19970902
CNP,0.021622751,19970902
CVGYQ,0.01937745,19970902
DTE,0.020921681,19970902
EFU.1,0.014380512,19970902
GAS.2,0.015950033,19970902
NEE,0.01562723,19970902
SRE,0.024453456,19970902
TE,0.016335314,19970902
ARE,0.112188081,19970902
HCN,0.028382027,19970902
HST,0.034641747,19970902
IRM,0.051332386,19970902
UDR,0.027693586,19970902
BHI,0.045389591,19971201
DNR,0.053754055,19971201
DO,0.061983202,19971201
DVN,0.07031273,19971201
EOG,0.098479276,19971201
NFX,0.117163688,19971201
PXD,0.070489571,19971201
RDC,0.041675281,19971201
RRC,0.07158391,19971201
VLO,0.044343057,19971201
WAI.1,0.063083351,19971201
AS.,0.040329868,19971201
AVY,0.039482609,19971201
CCK,0.038340196,19971201
ECL,0.050183621,19971201
HPC,0.045110019,19971201
NLC.2,0.049280261,19971201
PD,0.038524177,19971201
PPG,0.047692328,19971201
PX,0.042310691,19971201
ROH,0.042396167,19971201
SEE,0.063173462,19971201
SHW,0.047237586,19971201
ALK,0.060755907,19971201
APCC.,0.056372929,19971201
AW,0.053706295,19971201
CTAS,0.059180547,19971201
DNB,0.047214209,19971201
GR,0.054504403,19971201
LUV,0.048100956,19971201
MMM,0.048894461,19971201
MZIAQ,0.053108435,19971201
NSC,0.06581562,19971201
NSI.1,0.047935759,19971201
PLL,0.060396035,19971201
ROP,0.088989154,19971201
RTN,0.047767432,19971201
RYC.,0.055050226,19971201
SNA,0.05610543,19971201
USG,0.051017598,19971201
WM,0.046731036,19971201
BWA,0.046507418,19971201
C.3,0.048306749,19971201
CTB,0.044190423,19971201
DISH,0.043636793,19971201
DJ,0.044723795,19971201
DRI,0.049289129,19971201
FLTWQ,0.059725941,19971201
GOSHA,0.057617083,19971201
GPC,0.045436504,19971201
GT,0.042906251,19971201
HRB,0.086857732,19971201
IPG,0.048608667,19971201
JNY,0.0505386,19971201
KATE,0.049118642,19971201
KMX,0.042926066,19971201
KWP,0.045726128,19971201
NKE,0.047076676,19971201
ODP,0.049059613,19971201
RL,0.045186774,19971201
ROST,0.046112867,19971201
RYAN,0.050610759,19971201
SKY,0.05835598,19971201
SSP,0.045380126,19971201
TMC,0.06969886,19971201
WEN.2,0.048895946,19971201
ASC.1,0.061493717,19971201
AVP,0.06186282,19971201
BRNO20,0.056174361,19971201
BUD.2,0.063142734,19971201
FMY.1,0.08543723,19971201
HSH,0.045797556,19971201
KMB,0.06346034,19971201
KR,0.052035219,19971201
PG,0.056499072,19971201
SWY,0.050228096,19971201
TSN,0.059563185,19971201
UST.1,0.047991835,19971201
ABI.3,0.072469014,19971201
AGN,0.093414636,19971201
AMGN,0.083135832,19971201
AZA.1,0.158860439,19971201
BRL,0.106019344,19971201
CELG,0.070083704,19971201
DGX,0.089658768,19971201
HMA,0.095251651,19971201
HUM,0.090294897,19971201
IDXX,0.070852766,19971201
IMNX,0.126818676,19971201
MKG,0.08523509,19971201
REGN,0.080098967,19971201
SYK,0.061935859,19971201
UNH,0.067040245,19971201
BRK.B,0.045806798,19971201
BSC.1,0.045180151,19971201
C,0.041671165,19971201
CB,0.052772523,19971201
CINF,0.045041573,19971201
CNA,0.043232472,19971201
EOP,0.047623673,19971201
FG.1,0.042444877,19971201
L,0.041752408,19971201
LEHMQ,0.04796408,19971201
LUK,0.047944993,19971201
MBI,0.062362562,19971201
PMI.2,0.041106198,19971201
PVT.,0.045929887,19971201
PWJ.,0.048523785,19971201
RE,0.040747273,19971201
SAF,0.041786433,19971201
XL,0.059447202,19971201
ADBE,0.101807138,19971201
ANSS,0.092445826,19971201
APH,0.096184366,19971201
CE.2,0.105214755,19971201
CMVT,0.11091115,19971201
CPQ.2,0.094311494,19971201
EMC,0.108302008,19971201
GTW,0.09800562,19971201
JBL,0.110450612,19971201
MFE,0.106407432,19971201
PAYX,0.107810336,19971201
QLGC,0.149359782,19971201
RATL,0.094141736,19971201
SANM,0.134325581,19971201
SAPE,0.176114122,19971201
SEBL,0.099107185,19971201
SEG.2,0.094296757,19971201
SLR,0.115847417,19971201
SNPS,0.093520705,19971201
TSG.2,0.091651573,19971201
VIAV,0.115696762,19971201
AT.2,0.030111243,19971201
BLS,0.032379757,19971201
VZ,0.032905873,19971201
CEG,0.032952223,19971201
D,0.03060403,19971201
EFU.1,0.031972867,19971201
ENRNQ,0.029629573,19971201
ETR,0.037206438,19971201
NMK,0.056014201,19971201
PCG,0.032190367,19971201
SNT.1,0.033893533,19971201
SRE,0.031520087,19971201
HST,0.055805043,19971201
IRM,0.07021315,19971201
MAA,0.035919599,19971201
MAC,0.037078347,19971201
PLD,0.049069587,19971201
SPG,0.041932502,19971201
APA,0.066971162,19980302
COG,0.085296153,19980302
DO,0.100504729,19980302
DVN,0.097382383,19980302
EOG,0.10448307,19980302
ESV,0.11861223,19980302
HP,0.079466072,19980302
NFX,0.061136786,19980302
PZE.1,0.071877027,19980302
RDC,0.084823085,19980302
RRC,0.107873373,19980302
APD,0.04068424,19980302
ASH,0.043477994,19980302
AVY,0.038748957,19980302
DD,0.039783039,19980302
ECL,0.047436495,19980302
FCX,0.136575143,19980302
HPC,0.041284159,19980302
NLC.2,0.046077863,19980302
PPG,0.038507451,19980302
PX,0.03971651,19980302
SEE,0.058641732,19980302
SHW,0.043223713,19980302
WRK,0.036704264,19980302
ANV.1,0.048094441,19980302
APCC.,0.052799972,19980302
BCO,0.044377378,19980302
CAT,0.050311015,19980302
CSE.3,0.049291362,19980302
DLX,0.074860758,19980302
DNB,0.073973723,19980302
FWLT,0.045086066,19980302
GWW,0.047916026,19980302
HON.Z,0.049834287,19980302
KSU,0.04127017,19980302
PBI,0.049117076,19980302
PNR,0.043676152,19980302
RYC.,0.048907091,19980302
SKLNQ,0.041861486,19980302
SNA,0.056407594,19980302
SPXC,0.086357318,19980302
USG,0.067960988,19980302
ANF,0.100345769,19980302
ATGE,0.051488053,19980302
BBBY,0.079234973,19980302
BSET,0.063251851,19980302
CAL,0.109136577,19980302
CBS,0.086008963,19980302
CBS.2,0.094712838,19980302
CCTYQ,0.075786869,19980302
CHRS.1,0.055151758,19980302
CTB,0.061652017,19980302
CTX.2,0.088998196,19980302
DRI,0.064376854,19980302
H.2,0.060524733,19980302
HDLM,0.182977411,19980302
HRB,0.064033256,19980302
IPG,0.052982883,19980302
JOSEA,0.070394639,19980302
KMX,0.112799608,19980302
LUB,0.06328665,19980302
MGM,0.051929303,19980302
NKE,0.061195504,19980302
RL,0.049778788,19980302
RYAN,0.064258859,19980302
TMC,0.060562399,19980302
TUP,0.055491284,19980302
UMG.Z,0.052210257,19980302
ASC.1,0.05043398,19980302
BRNO20,0.057973461,19980302
CAG,0.054030591,19980302
CCE,0.073320219,19980302
FLMIQ,0.054190679,19980302
G.1,0.049043336,19980302
HSH,0.068497758,19980302
KO,0.048624824,19980302
PG,0.062424302,19980302
PHB.1,0.066312436,19980302
STZ,0.076461995,19980302
SWY,0.05579317,19980302
ABC,0.057609295,19980302
ABI.3,0.054502256,19980302
BEV,0.054282172,19980302
CEPH,0.05440309,19980302
CVH,0.049526922,19980302
DGX,0.064898632,19980302
FSH.2,0.079704683,19980302
IDXX,0.053848673,19980302
LH,0.061378997,19980302
MKG,0.059275541,19980302
MTD,0.058279405,19980302
PNU.1,0.05576136,19980302
USS.2,0.047986213,19980302
VAR,0.056098903,19980302
WAT,0.052188795,19980302
ACAS,0.064545314,19980302
BAC,0.064648248,19980302
BBT,0.057523073,19980302
BSC.1,0.051970359,19980302
CB,0.053977436,19980302
CF.6,0.057588955,19980302
CIT.1,0.049586509,19980302
EOP,0.047024376,19980302
FMCC,0.05243253,19980302
LEHMQ,0.04920464,19980302
